Aspect,Drainage_D,Amalner_El,Flow_Accum,Flow_Direc,Plan_,Profile_,Slope_Amal,SLF,Stream_Pow,TRI,TPI,TWI,HSG,SM,ndmi,Soil_Textu,pres_seaso,IBI,Building_D,NDISI,SAVi,AWEI,Land_Cover,Geo_,Critical_I,Road_Buffe,Feature_La,Distance_F,Population,X,Y,Target
180.3540039,64.0311966,125,2899,1,0,0.64,2.2884901,6.7494602,1158.51001,1.7320499,0.115113,13.7180004,4,660,-0.131367,1,217.6666667,0.121982112,42440300,0.112116,0.140781007,-0.000094025,2,6,0,1,3,3669.449951,8147.255616,21.0340576,75.0562601,1
264.5830078,36.0555,127,0,1,0,0,0.0065282,0,0,0,-1.01144,11.6056004,14,660,-0.211429,1,217.6666667,0.112129361,22371600,0.147066,0.162946091,-0.000110539,3,6,0,1,3,2536.070068,8147.255616,21.0324536,75.0508462,1
-1,106.3010025,125,6,1,0,0,0.0060847,0.0002558,0.0063717,0,-0.00183,13.6218996,4,660,-0.149791,1,217.6666667,0.121151358,39900700,0.149324,0.143496701,-9.79175E-05,3,6,0,1,3,3941.129883,8147.255616,21.0339955,75.0555217,1
45.0960007,120.4160004,126,5,64,0.48,-0.8,2.15961,0.199169,0,1.41421,-0.218992,8.2902098,4,660,-0.150264,1,217.6666667,0.112455293,33136200,0.158594,0.135462942,-0.000102859,2,6,0,1,3,3531.929932,8147.255616,21.033673,75.0510437,1
-1,113.137001,125,6,1,0,0,0.0089823,0.0002558,0.0078384,0,-0.00183,13.6218996,4,660,-0.149791,1,217.6666667,0.121151358,38942300,0.149324,0.143496701,-9.79175E-05,3,6,0,1,3,3941.129883,8147.255616,21.0339956,75.0554957,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335408,75.050653,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335214,75.0506524,1
251.5700073,50,126,5,4,-0.64,0.64,2.4107299,0.566657,2.10497,2,0.7415,7.4851899,14,660,-0.16154,1,217.6666667,0.11754762,28653300,0.143875,0.143322049,-0.00010304,3,6,0,1,3,2737.560059,8147.255616,21.0324789,75.0504754,1
-1,113.137001,125,5,1,0,0,0.0089823,0.0003945,0.0078384,0,0.0019616,13.0782003,4,660,-0.149791,1,217.6666667,0.121151358,38942300,0.149324,0.113168724,-0.00009363,3,6,0,1,3,3957.879883,8147.255616,21.0340082,75.0554607,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335472,75.0506553,1
333.5660095,141.4210052,126,1,128,0,0.64,1.70786,0.190517,12.2245998,1.7320499,0.462896,6.7302799,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335514,75.0506761,1
-1,120,125,5,1,0,0,0.0089823,0.0003945,0.0078384,0,0.0019616,13.0782003,4,660,-0.149389,1,217.6666667,0.121151358,38942300,0.149324,0.136144478,-0.000110734,3,6,0,1,3,3957.879883,8147.255616,21.0339922,75.0554001,1
333.5660095,141.4210052,126,1,128,0,0.64,1.70786,0.190517,12.2245998,1.7320499,0.462896,6.7302799,14,660,-0.21635,1,217.6666667,0.112913769,36363800,0.156832,0.188879785,-8.98625E-05,3,6,0,1,3,3577.75,8147.255616,21.0335589,75.0506752,1
-1,120,125,4,1,0,0,0.0089823,0.0000738,0.0078384,0,-0.765536,14.1166,4,660,-0.149389,1,217.6666667,0.117292374,37546400,0.142757,0.136144478,-0.000110734,2,6,0,1,3,3957.879883,8147.255616,21.0339788,75.0553351,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.033533,75.0506444,1
73.8631973,141.4210052,125,24,1,0,0,0.0005342,0.0000188,0.0022375,0,-0.312661,17.3276005,4,660,-0.144925,1,217.6666667,0.119058377,33356900,0.147086,0.223234762,-0.00011386,3,6,0,1,3,3592.979981,8147.255616,21.033977,75.051125,1
-1,106.3010025,125,6,1,0,0,0.0104899,0.0003203,0.009154,0,0.0000751,13.4488001,4,660,-0.149791,1,217.6666667,0.121151358,38942300,0.149324,0.171013381,-0.000107564,3,6,0,1,3,3832.909912,8147.255616,21.0338897,75.0554883,1
26.5967999,141.4210052,126,0,64,0,0.64,1.71005,0,0.298544,0,0.0178431,6.5009298,14,660,-0.21635,1,217.6666667,0.112913769,34627600,0.156832,0.207975156,-0.000092655,3,6,0,1,3,3392.709961,8147.255616,21.0336289,75.0507711,1
-1,60.8275986,126,4,2,0,0,0.0081136,0.0003162,0.0056642,0,0.002805,12.9975996,14,660,-0.115524,1,217.6666667,0.12196963,34006300,0.139461,0.118878064,-0.000108138,2,6,0,1,3,2908.27002,8147.255616,21.0325123,75.0501453,1
269.9580078,50,126,12,4,0,0.64,2.2980399,0.755772,4.8154998,1.7320499,0.747518,8.3063097,14,660,-0.16154,1,217.6666667,0.11754762,28653300,0.143875,0.143322049,-0.00010304,3,6,0,1,3,2737.560059,8147.255616,21.0324552,75.0504929,1
333.5660095,134.5359955,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21721,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335018,75.0506107,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335358,75.0506471,1
89.9404984,120.4160004,126,3,1,0,-0.64,2.2938299,0.432111,0.801114,1.7320499,0.760983,7.1311498,4,660,-0.126206,1,217.6666667,0.129594947,37643300,0.157325,0.122579817,-0.000103633,3,6,0,1,3,3948.929932,8147.255616,21.034056,75.0551115,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335358,75.0506471,1
90.0090027,127.2789993,125,3,1,0,0.64,2.29003,0.432111,1.19967,1.7320499,0.760983,7.1311498,4,660,-0.126206,1,217.6666667,0.129594947,37643300,0.157325,0.122579817,-0.000103633,3,6,0,1,3,3948.929932,8147.255616,21.0340565,75.0551287,1
-1,50,126,7,2,0,0,0.0084478,0.0004168,0.0103208,0,-0.119221,13.4272003,14,660,-0.115524,1,217.6666667,0.121806915,34006300,0.145435,0.103271203,-0.000100485,2,6,0,1,3,2908.27002,8147.255616,21.0324582,75.050214,1
-1,50.9902,126,4,2,0,0,0.0081136,0.0003162,0.0056642,0,0.002805,12.9975996,14,660,-0.115524,1,217.6666667,0.12196963,34006300,0.139461,0.103271203,-0.000100485,2,6,0,1,3,2908.27002,8147.255616,21.0324795,75.050178,1
95.906601,67.0820007,126,4,1,0,0,0.0049798,0.0001676,0.0034765,0,-0.0001535,13.4857998,14,660,-0.129214,1,217.6666667,0.123347787,36750500,0.144664,0.131046053,-0.00009996,2,6,0,1,3,3305.560059,8147.255616,21.03243,75.0497508,1
95.906601,58.3095016,126,4,1,0,0,0.0049798,0.0001676,0.0034765,0,-0.0001535,13.4857998,14,660,-0.129214,1,217.6666667,0.124550581,35794100,0.145992,0.0863284,-9.66688E-05,2,6,0,1,3,3305.560059,8147.255616,21.032389,75.0497397,1
194.154007,233.4519958,128,0,8,0,-0.64,3.1447501,0,2.1976199,2.4494901,0.277663,5.3459702,4,660,-0.0853899,1,217.6666667,0.127681543,48844300,0.150718,0.083195657,-0.000101043,2,6,0,1,3,4152.890137,8147.255616,21.0352503,75.0551946,1
86.3740005,67.0820007,126,1,2,0,0,0.0032133,0.0000545,0.0005608,0,-0.0022243,13.0075998,14,660,-0.125903,1,217.6666667,0.123347787,36750500,0.144664,0.138609332,-0.000109623,3,6,0,1,3,3197.030029,8147.255616,21.0324814,75.049795,1
135.0149994,206.1549988,126,0,4,0.48,-0.8,2.16401,0,0,1.7320499,-0.0107634,5.8015199,4,660,-0.117798,1,217.6666667,0.133557049,44943500,0.155847,0.061395011,-0.000093175,2,6,0,1,3,3994.110107,8147.255616,21.0350809,75.0547664,1
82.1420975,92.1953964,126,0,2,0,0,0.0016063,0,0,0,-0.0038933,13.0078001,14,660,-0.117747,1,217.6666667,0.128012606,39048100,0.156433,0.155341638,-0.000103593,3,6,0,1,3,3112.389893,8147.255616,21.0325148,75.0494437,1
84.8376007,120.4160004,126,3,128,0,0,0.0004139,0.0000059,0.0002167,0,-0.0035929,15.7501001,14,660,-0.142785,1,217.6666667,0.114377688,39623800,0.153352,0.236703081,-9.33413E-05,3,6,0,1,3,3367.669922,8147.255616,21.0327101,75.0492678,1
95.906601,58.3095016,126,4,1,0,0,0.0049798,0.0001676,0.0034765,0,-0.0001535,13.4857998,14,660,-0.129214,1,217.6666667,0.124550581,35794100,0.145992,0.0863284,-9.66688E-05,2,6,0,1,3,3305.560059,8147.255616,21.032389,75.0497389,1
84.8376007,106.3010025,126,3,128,0,0,0.0004139,0.0000059,0.0002167,0,-0.0035929,15.7501001,14,660,-0.117747,1,217.6666667,0.128012606,39623800,0.156433,0.150177515,-9.83519E-05,3,6,0,1,3,3209.409912,8147.255616,21.032577,75.0493047,1
-1,58.3095016,126,2,1,0,0,0.0060905,0.000165,0.002126,0,0.0022966,12.7735996,14,660,-0.129214,1,217.6666667,0.124550581,35794100,0.145992,0.0863284,-9.66688E-05,2,6,0,1,3,3305.560059,8147.255616,21.0323849,75.0497406,1
84.8376007,120.4160004,126,3,128,0,0,0.0004139,0.0000059,0.0002167,0,-0.0035929,15.7501001,14,660,-0.142785,1,217.6666667,0.114377688,39623800,0.153352,0.236703081,-9.33413E-05,3,6,0,1,3,3367.669922,8147.255616,21.0327175,75.049292,1
-1,141.4210052,126,7,1,0,0,0.0036849,0.0001417,0.0045019,0,-0.896661,14.2568998,14,660,-0.138346,1,217.6666667,0.125752123,66087900,0.147262,0.055341362,-0.000102593,2,6,0,1,3,3455.02002,8147.255616,21.0322676,75.0483417,1
0.470648,296.9849854,128,5,1,0,0.64,2.2898099,0.530008,1.99927,0,0.840272,7.5367098,14,660,-0.144837,1,217.6666667,0.125190797,23814700,0.161968,0.137772458,-0.000092375,3,6,0,1,3,2854.639893,8147.255616,21.0331132,75.0470598,1
333.5660095,141.4210052,126,41,128,0,0.64,1.70786,0.840083,12.2245998,1.7320499,0.510466,9.7760897,14,660,-0.21635,1,217.6666667,0.112913769,35591400,0.156832,0.241092459,-8.23575E-05,3,6,0,1,3,3577.75,8147.255616,21.0335371,75.0506407,1
277.822998,205.1829987,128,8,1,0,0,0.0075633,0.0004006,0.0118803,0,0.0032531,13.6167002,14,660,-0.150739,1,217.6666667,0.121894385,60845000,0.153424,0.09683238,-0.00008816,2,6,0,1,3,3690.229981,8147.255616,21.0324985,75.0476683,1
277.822998,205.1829987,128,8,1,0,0,0.0075633,0.0004006,0.0118803,0,0.0032531,13.6167002,14,660,-0.150739,1,217.6666667,0.121894385,60845000,0.153424,0.09683238,-0.00008816,2,6,0,1,3,3690.229981,8147.255616,21.0324985,75.0476628,1
-1,120.4160004,126,3,1,0,0,0.0037782,0.0000059,0,0,-0.0035929,15.7501001,14,660,-0.220756,1,217.6666667,0.114377688,41519800,0.153352,0.255483143,-9.75275E-05,3,6,0,1,3,3209.409912,8147.255616,21.0326657,75.049231,1
44.7817001,219.5449982,126,37,128,0,0,1.0733401,0.44087,6.9320102,1,-0.0273992,10.1407003,14,660,-0.101198,1,217.6666667,0.113690003,41494700,0.145058,0.14413289,-9.30375E-05,2,6,0,1,3,3240.27002,8147.255616,21.0332067,75.048315,1
90.0723038,306.105011,129,1,1,0,-0.64,2.2835801,0.277433,0.398765,1.7320499,0.635385,6.4408302,14,660,-0.127321,1,217.6666667,0.123781827,20290500,0.166482,0.105095541,-9.74525E-05,3,6,0,1,3,2690.02002,8147.255616,21.0336507,75.0475758,1
-1,176.9179993,126,32,128,0,0,0.0029242,0.0001927,0.0163316,0,-0.0048126,15.9052,14,660,-0.0608533,1,217.6666667,0.134165181,40443000,0.145867,0.065692513,-0.00008353,2,6,0,1,3,3365.100098,8147.255616,21.0329989,75.0488028,1
90.0723038,306.105011,129,1,1,0,-0.64,2.2835801,0.277433,0.398765,1.7320499,0.635385,6.4408302,14,660,-0.127321,1,217.6666667,0.123781827,20290500,0.166482,0.105095541,-9.74525E-05,3,6,0,1,3,2690.02002,8147.255616,21.0336507,75.0475758,1
87.4225006,170.2940063,126,36,128,0,0,0.0062587,0.0005433,0.0393241,0,0.0006185,15.2587004,14,660,-0.147993,1,217.6666667,0.124978015,38521200,0.150881,0.123345169,-0.000096685,2,6,0,1,3,3386.879883,8147.255616,21.033528,75.0501455,1
-1,191.0500031,126,0,1,0,0,0.0065956,0,0,0,0.0003684,11.5952997,14,660,-0.0592724,1,217.6666667,0.132428051,38110700,0.140901,0.088316946,-0.000102363,2,6,0,1,3,3365.100098,8147.255616,21.0331044,75.0486975,1
63.2675018,100,125,0,128,0,0.64,1.70533,0,0,1.41421,0.152727,6.0398998,4,660,-0.0950058,1,217.6666667,0.13096378,36264900,0.154186,0.100039205,-8.63975E-05,2,6,0,1,3,3114.209961,10923.40225,21.036487,75.0570418,1
44.7817001,219.5449982,126,37,128,0,0,1.0733401,0.44087,6.9320102,1,-0.0273992,10.1407003,14,660,-0.101198,1,217.6666667,0.113690003,41494700,0.145058,0.14413289,-9.30375E-05,2,6,0,1,3,3240.27002,8147.255616,21.0332067,75.048315,1
63.2675018,100,125,0,128,0,0.64,1.70533,0,0,1.41421,0.152727,6.0398998,4,660,-0.0950058,1,217.6666667,0.13096378,36264900,0.154186,0.100039205,-8.63975E-05,2,6,0,1,3,3114.209961,10923.40225,21.036487,75.0570418,1
90.0059967,302.3240051,128,2,1,0,0.64,2.28196,0.365736,0.796962,0,-0.0048127,6.8470001,14,660,-0.171622,1,217.6666667,0.123155225,20114900,0.169383,0.270276127,-8.22588E-05,4,6,0,1,3,2788.620117,8147.255616,21.0337517,75.0477633,1
63.2675018,90,125,0,128,0,0.64,1.70533,0,0,1.41421,0.152727,6.0398998,4,660,-0.0950058,1,217.6666667,0.13096378,36264900,0.154186,0.092322965,-8.40667E-05,2,6,0,1,3,3131.919922,10923.40225,21.0365113,75.057083,1
63.2675018,90,125,0,128,0,0.64,1.70533,0,0,1.41421,0.152727,6.0398998,4,660,-0.0950058,1,217.6666667,0.13096378,36264900,0.154186,0.092322965,-8.40667E-05,2,6,0,1,3,3131.919922,10923.40225,21.0365113,75.057083,1
71.6175003,100,125,7,1,-0.64,0.64,2.4136801,0.228715,2.5290501,2,-0.26599,8.5750198,4,660,-0.0539243,1,217.6666667,0.13096378,34761100,0.154186,0.052426303,-8.64025E-05,2,6,0,1,3,3114.209961,10923.40225,21.0366223,75.0570298,1
261.0920105,56.5685005,125,0,1,0,0,0.0044967,0,0,0,0.0010277,11.9784002,4,660,-0.134082,1,217.6666667,0.123579676,29968300,0.149227,0.073679303,-0.000112919,2,6,209849,1,3,2747.530029,10923.40225,21.0380525,75.0583098,1
135.4859924,629.3649902,119,0,64,0,0,1.08614,0,0.189586,0,-0.789738,12.7756996,4,632.5833333,-0.167883,1,220,0.117748954,29287800,0.144696,0.148282245,-8.50088E-05,2,6,0,1,3,2605.98999,2521.432156,21.0527862,75.0598369,1
135.4859924,629.3649902,119,0,64,0,0,1.08614,0,0.189586,0,-0.789738,12.7756996,4,632.5833333,-0.167883,1,220,0.117748954,29287800,0.144696,0.148282245,-8.50088E-05,2,6,0,1,3,2605.98999,2521.432156,21.0527862,75.0598369,1
94.0412979,551.5430298,118,2074,64,0,0,0.0072777,5.90659,0.0190528,0,0.691576,13.3828001,4,632.5833333,-0.148913,1,220,0.121543396,4951270,0.155049,0.100874282,-8.76619E-05,3,6,0,1,3,2590.229981,2521.432156,21.0550179,75.0586924,1
135.4859924,629.3649902,119,0,64,0,0,1.08614,0,0.189586,0,-0.789738,12.7756996,4,632.5833333,-0.167883,1,220,0.117748954,29287800,0.144696,0.148282245,-8.50088E-05,2,6,0,1,3,2605.98999,2521.432156,21.0527862,75.0598369,1
314.8129883,608.1119995,119,195,128,-0.32,0.96,3.2404101,3.6024499,110.4000015,2.8284299,0.663483,10.6752996,4,632.5833333,-0.193909,1,220,0.110017911,34198500,0.158046,0.258711283,-0.000105518,4,6,0,1,3,2843.330078,2521.432156,21.0529853,75.0602939,1
165.9859924,438.4060059,128,0,4,0.736,-0.544,6.2690101,0,0,3.8729801,-0.41028,4.7343402,4,632.5833333,-0.203632,1,220,0.117327774,27939000,0.160464,0.203804348,-0.000077835,4,6,0,1,3,1578.920044,2521.432156,21.0514307,75.0609321,1
-1,241.8679962,126,89,1,0,0,0.0039831,0.0004337,0.0618708,0,0.0001278,16.5993996,14,660,-0.1617,1,217.6666667,0.12183459,22374100,0.131246,0.105774958,-0.000096655,2,6,0,1,3,3413.159912,8147.255616,21.0338206,75.0488786,1
248.1320038,268.3280029,126,328,1,0,0,0.0018696,0.0001815,0.107356,0,-0.0035721,18.9671001,14,660,-0.173672,1,217.6666667,0.119552301,20805800,0.148587,0.191275168,-9.40833E-05,2,6,0,1,3,3628.060059,8147.255616,21.0342252,75.0490994,1
-1,241.8679962,126,89,1,0,0,0.0039831,0.0004337,0.0618708,0,0.0001278,16.5993996,14,660,-0.1617,1,217.6666667,0.12183459,22374100,0.131246,0.105774958,-0.000096655,2,6,0,1,3,3413.159912,8147.255616,21.0338206,75.0488786,1
224.8639984,282.8429871,127,25,8,0,0,1.08654,0.38292,4.7414298,1,0.14751,9.74893,14,660,-0.127984,1,217.6666667,0.124048712,31694100,0.159051,0.075739879,-0.000070125,2,6,0,1,3,3715.879883,8147.255616,21.0346781,75.0498442,1
-1,250.598999,126,12,1,0,0,0.0041828,0.000244,0.0080303,0,0.0004482,14.4904003,14,660,-0.134169,1,217.6666667,0.12183459,21358400,0.131246,0.168356764,-0.000106198,2,6,0,1,3,3413.159912,8147.255616,21.033905,75.048943,1
262.1900024,268.3280029,126,14,1,0,0,0.0170555,0.0013708,0.0416737,0,0.0118357,13.3533001,14,660,-0.173672,1,217.6666667,0.119552301,21661900,0.148587,0.24558863,-0.0001043,2,6,0,1,3,3628.060059,8147.255616,21.034182,75.0491447,1
224.8639984,290,127,25,8,0,0,1.08654,0.38292,4.7414298,1,0.14751,9.74893,14,660,-0.129594,1,217.6666667,0.124048712,31694100,0.159051,0.078414322,-7.29475E-05,2,6,0,1,3,3715.879883,8147.255616,21.0346965,75.0498298,1
-1,233.4519958,126,14,1,0,0,0.0005122,0.0000144,0.0012515,0,-0.0059956,16.8588009,14,660,-0.149809,1,217.6666667,0.124248154,34010900,0.154232,0.244543923,-9.88613E-05,4,6,0,1,3,3491.379883,8147.255616,21.0340505,75.0498742,1
101.5270004,259.4219971,126,8,1,0,0,0.0054965,0.0002514,0.0076744,0,-0.0012115,13.9748001,14,660,-0.173672,1,217.6666667,0.119552301,21661900,0.148587,0.181444405,-0.000109328,3,6,0,1,3,3563.879883,8147.255616,21.0340959,75.0491373,1
-1,233.4519958,126,14,1,0,0,0.0005122,0.0000144,0.0012515,0,-0.0059956,16.8588009,14,660,-0.118456,1,217.6666667,0.126159496,33528400,0.148292,0.244543923,-9.88613E-05,4,6,0,1,3,3491.379883,8147.255616,21.0340782,75.0498874,1
-1,296.9849854,127,2,4,0,0,0.0071794,0.0000773,0.0225544,0,-0.816962,13.3570004,14,660,-0.127984,1,217.6666667,0.128113073,31841200,0.15771,0.108255918,-9.21138E-05,2,6,0,1,3,3622.110107,10923.40225,21.0347827,75.0499036,1
86.1434021,176.9179993,126,0,1,0,0,0.0024107,0,0,0,-0.0032673,12.6018,14,660,-0.134046,1,217.6666667,0.121815552,38585500,0.151753,0.121526142,-9.27075E-05,2,6,0,1,3,3325.949951,8147.255616,21.0336039,75.0502758,1
224.526001,240.4160004,126,482,1,0,0,1.07625,1.23531,90.5485001,1,0.255295,12.6803999,14,660,-0.118456,1,217.6666667,0.126159496,35617200,0.148292,0.10719546,-8.80925E-05,2,6,0,1,3,3675.229981,8147.255616,21.0341962,75.0500054,1
225.0119934,261.7250061,127,0,16,0.48,-0.8,2.15576,0,0,2,0.412379,5.8053398,14,660,-0.0573954,1,217.6666667,0.128113659,34463400,0.143545,0.075989095,-0.00009525,2,6,0,1,3,3747.25,8147.255616,21.0344394,75.049933,1
-1,290,127,18,4,0,0,0.0071794,0.0004922,0.0225544,0,-0.305453,14.4548998,14,660,-0.127984,1,217.6666667,0.124048712,30484100,0.159051,0.108255918,-9.21138E-05,3,6,0,1,3,3622.110107,10923.40225,21.0347398,75.0498437,1
224.8639984,290,127,25,8,0,0,1.08654,0.38292,4.7414298,1,0.14751,9.74893,14,660,-0.129594,1,217.6666667,0.124048712,31694100,0.159051,0.078414322,-7.29475E-05,2,6,0,1,3,3715.879883,8147.255616,21.0347054,75.0498261,1
-1,223.6069946,125,4,1,0,0,0.0011055,0.0002255,0.0005788,0,0.0011988,13.2575998,4,660,-0.215578,1,217.6666667,0.118026532,22584800,0.163245,0.256763931,-9.75625E-05,4,6,0,1,3,3064.100098,10923.40225,21.0350636,75.051345,1
44.8040009,120.4160004,125,8,1,0,0,1.0819401,0.241419,1.51083,1,-0.0011435,8.6923103,4,660,-0.183197,1,217.6666667,0.115456475,31617900,0.152459,0.162541452,-9.80725E-05,3,6,0,1,3,3551.02002,8147.255616,21.0337799,75.0512363,1
83.1271973,233.2380066,125,1,1,0,0,0.0012981,0.0000168,0.0002266,0,-0.563852,13.9139004,4,660,-0.197907,1,217.6666667,0.118026532,22324600,0.163245,0.336049623,-9.61519E-05,3,6,0,1,3,3169.649902,10923.40225,21.0350793,75.0510761,1
78.8634033,215.4069977,125,4,1,0,0,0.0078126,0.0002255,0.0068177,0,0.0011988,13.2575998,4,660,-0.199455,1,217.6666667,0.120136601,22896000,0.163654,0.146710052,-0.000090175,3,6,0,1,3,2722.689941,10923.40225,21.0350711,75.0515256,1
-1,200,125,4,1,0,0,0.0050275,0.0000816,0.0026323,0,-0.0028487,14.0391998,4,660,-0.155364,1,217.6666667,0.122261751,29952900,0.149942,0.092605567,-0.00008713,3,6,0,1,3,3331.879883,8147.255616,21.034721,75.0511549,1
77.3090973,194.1649933,125,6,1,0,0,0.0025037,0.0000806,0.0026219,0,-0.0019075,14.5098,4,660,-0.11843,1,217.6666667,0.122261751,30014000,0.149942,0.125341131,-0.000106205,2,6,0,1,3,3149.820068,8147.255616,21.0347554,75.0512357,1
44.8040009,120.4160004,125,8,1,0,0,1.0819401,0.241419,1.51083,1,-0.0011435,8.6923103,4,660,-0.183197,1,217.6666667,0.119058377,31617900,0.147086,0.162541452,-9.80725E-05,3,6,0,1,3,3574.48999,8147.255616,21.0338133,75.0512278,1
288.4559937,478.5390015,128,0,16,0.64,-0.64,2.4116299,0,0,2,0.249427,5.6930599,4,660,-0.1832,1,217.6666667,0.117310701,15410300,0.159369,0.176972545,-0.000103685,3,6,0,1,8,2226.840088,10923.40225,21.0375017,75.0514407,1
-1,174.6419983,125,7,1,0,0,0.0046648,0.0001926,0.0056991,0,-0.0008678,14.0211,4,660,-0.0688304,1,217.6666667,0.124508512,31996100,0.140178,0.094239883,-0.000113003,2,6,0,1,3,3169.889893,8147.255616,21.0347073,75.0516005,1
76.4321976,127.2789993,125,26,1,0,0,0.0046478,0.0001032,0.0202795,0,-0.0030782,16.1210003,4,660,-0.135381,1,217.6666667,0.119058377,32495100,0.147086,0.177760288,-0.000105243,3,6,0,1,3,3686.199951,8147.255616,21.0339567,75.0512633,1
267.4060059,156.5249939,125,13,1,0,0,0.0088914,0.0005706,0.0201736,0,0.0029726,13.9357004,4,660,-0.126544,1,217.6666667,0.123406803,31996100,0.148121,0.109695974,-0.000105533,2,6,0,1,3,3169.889893,8147.255616,21.0345803,75.0515635,1
44.8040009,120.4160004,125,8,1,0,0,1.0819401,0.241419,1.51083,1,-0.0011435,8.6923103,4,660,-0.183197,1,217.6666667,0.115456475,31617900,0.152459,0.162541452,-9.80725E-05,3,6,0,1,3,3551.02002,8147.255616,21.0337798,75.0512408,1
-1,120.4160004,125,365,1,0,0,0.0127296,0.0034537,0.810921,0,-0.471383,16.8404007,4,660,-0.183197,1,217.6666667,0.119058377,32630700,0.147086,0.180731047,-0.000101855,3,6,0,1,3,3557.350098,8147.255616,21.033851,75.0512034,1
44.6282005,134.5359955,125,365,1,0,0,1.0899301,0.0034537,69.2507019,0,-0.471383,16.8404007,4,660,-0.144925,1,217.6666667,0.119058377,33356900,0.147086,0.155620477,-9.81025E-05,3,6,0,1,3,3557.350098,8147.255616,21.0339148,75.0511675,1
275.8989868,147.647995,125,8,1,0,0,0.003351,0.0001322,0.0046788,0,-0.0035022,14.4696999,4,660,-0.141683,1,217.6666667,0.123406803,33135400,0.148121,0.143688451,-0.000102638,3,6,0,1,3,3288.75,8147.255616,21.0344141,75.0516173,1
179.9759979,271.6619873,125,5,1,0,0.64,2.2920201,0.530672,2.0012,0,0.213757,7.5357499,4,660,-0.243452,1,217.6666667,0.117921329,9467980,0.176074,0.228058511,-7.75225E-05,3,6,0,1,8,1845.829956,10923.40225,21.0357486,75.0520281,1
-1,125.3000031,125,18,1,0,0,0.0009737,0.0000367,0.0030589,0,-0.0058323,16.4528008,4,660,-0.15298,1,217.6666667,0.121501923,33342100,0.149172,0.153521769,-0.000106905,3,6,0,1,3,3288.75,8147.255616,21.0343129,75.0516815,1
44.8040009,120.4160004,125,8,1,0,0,1.0819401,0.241419,1.51083,1,-0.0011435,8.6923103,4,660,-0.183197,1,217.6666667,0.119058377,32630700,0.147086,0.180731047,-0.000101855,3,6,0,1,3,3557.350098,8147.255616,21.0338335,75.0512073,1
44.8040009,120.4160004,125,8,1,0,0,1.0819401,0.241419,1.51083,1,-0.0011435,8.6923103,4,660,-0.183197,1,217.6666667,0.115456475,31617900,0.152459,0.162541452,-9.80725E-05,3,6,0,1,3,3551.02002,8147.255616,21.0337762,75.0512403,1
277.1080017,113.137001,125,366,1,0,0,0.0070304,0.001598,0.44909,0,-0.117331,17.4368,4,660,-0.183197,1,217.6666667,0.119058377,31617900,0.147086,0.216361569,-0.000106701,3,6,0,1,3,3574.48999,8147.255616,21.0338433,75.051315,1
44.8040009,120.4160004,125,8,1,0,0,1.0819401,0.241419,1.51083,1,-0.0011435,8.6923103,4,660,-0.183197,1,217.6666667,0.119058377,31617900,0.147086,0.162541452,-9.80725E-05,3,6,0,1,3,3574.48999,8147.255616,21.0338097,75.051229,1
73.2895966,138.923996,125,17,1,0,0,0.0169606,0.0014708,0.0503223,0,0.0108633,13.5411997,4,660,-0.15298,1,217.6666667,0.120723027,33342100,0.152852,0.15641933,-0.000105503,3,6,0,1,3,3288.75,8147.255616,21.0343216,75.0515833,1
